tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,tag_tab_elem,red_flag_id,relative_table_elements,height_width_diff,tag_dl_type,tag_math_type,tag_math_elem,tag_annotation,label,name,attrs
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,2,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,1.046404966,0.394365821,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-10.58332825,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/8f7176643e6d36fa7674dc79fdff1a4daa068f5d', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.838ex; width:4.301ex; height:2.843ex;', 'x(0)']"
NO,NO,NO,12,NO,0.475055015,0.394501063,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-4.933334351,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,12,NO,0.475055015,0.394027716,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,12,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle {\\widehat {\\mathcal {M}}}}']"
NO,NO,NO,12,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mover,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,"[['MJX-tex-caligraphic'], 'script']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,4,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.475055015,0.394027716,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,0.866668701,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/f7219d2c5c7b91b51336ce174e75e327118bc06f', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.338ex; margin-right: -0.009ex; width:2.889ex; height:3.009ex;', '\\widehat{\\mathcal{M}}']"
NO,NO,NO,29,NO,0.184336019,0.398017357,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1015.78331,YES,NO,NO,NO,1,dl,[]
NO,NO,NO,29,NO,0.204512101,0.398017357,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-993.3833466,YES,NO,NO,NO,1,dd,[]
NO,NO,NO,27,NO,0.204512101,0.398423083,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-114.3500061,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,27,NO,0.204512101,0.398017357,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,27,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle x(t+1)={\\widehat {\\mathcal {M}}}x(t)}']"
NO,NO,NO,27,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,21,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,21,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mover,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,"[['MJX-tex-caligraphic'], 'script']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,4,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.204512101,0.398017357,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-104.8500061,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/f06088bcf96afd1716cf954eeb4786682a0ab46e', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.838ex; width:17.939ex; height:3.509ex;', ' x(t+1) = \\widehat{\\mathcal{M}} x(t)']"
NO,YES,NO,1,NO,0.184336019,0.40018123,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199966,NO,NO,NO,NO,1,p,[]
NO,NO,NO,25,NO,0.184336019,0.40220986,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,YES,NO,NO,NO,1,dl,[]
NO,NO,NO,25,NO,0.204512101,0.40220986,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-996.8000183,YES,NO,NO,NO,1,dd,[]
NO,NO,NO,23,NO,0.204512101,0.402412723,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-130.3333435,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,23,NO,0.204512101,0.40220986,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,23,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle |x(t+1)-x(t)|<\\epsilon }']"
NO,NO,NO,23,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,18,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,18,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.204512101,0.402277481,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-125.6666718,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/e6da4f6374e7e362fa12683af73b0c777125aba4', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.838ex; width:20.137ex; height:2.843ex;', '|x(t+1) - x(t)| < \\epsilon']"
NO,YES,NO,18,NO,0.184336019,0.40417087,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,NO,NO,NO,NO,1,p,[]
NO,NO,NO,40,NO,0.184336019,0.406199501,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1002.766632,YES,NO,NO,NO,1,dl,[]
NO,NO,NO,40,NO,0.204512101,0.406199501,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-980.3666687,YES,NO,NO,NO,1,dd,[]
NO,NO,NO,38,NO,0.204512101,0.407010953,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-143.3500061,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,38,NO,0.204512101,0.406199501,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,38,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle {\\frac {1-d}{N}}\\mathbf {E} =(1-d)\\mathbf {P} \\mathbf {1} ^{t}}']"
NO,NO,NO,38,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,25,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,25,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,5,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,5,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mfrac,[]
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,['bold']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,['bold']
NO,NO,NO,4,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,msup,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,['bold']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,9,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.204512101,0.406199501,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-120.5166626,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/645336287367348454ada56dc36d0779eb00f851', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -1.838ex; width:21.928ex; height:5.343ex;', ' \\frac{1-d}{N} \\mathbf{E} = (1-d)\\mathbf{P} \\mathbf{1}^t']"
NO,YES,NO,25,NO,0.184336019,0.409242447,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,NO,NO,NO,NO,1,p,[]
NO,NO,NO,8,NO,0.222853994,0.409512931,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,2.716659546,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,8,NO,0.222853994,0.409242447,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,8,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle \\mathbf {P} }']"
NO,NO,NO,8,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,['bold']
NO,NO,NO,4,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.222853994,0.40944531,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,2.533325195,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/c0c250ef2a112c86b93c637dfa288c6d7f34ac3f', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.338ex; width:1.827ex; height:2.176ex;', '\\mathbf {P} ']"
NO,NO,NO,23,NO,0.184336019,0.411271078,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1003.983307,YES,NO,NO,NO,1,dl,[]
NO,NO,NO,23,NO,0.204512101,0.411271078,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-981.5833435,YES,NO,NO,NO,1,dd,[]
NO,NO,NO,21,NO,0.204512101,0.412014909,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-55.2666626,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,21,NO,0.204512101,0.411271078,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,21,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle \\mathbf {P} :={\\frac {1}{N}}\\mathbf {1} }']"
NO,NO,NO,21,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,11,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,11,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,['bold']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,2,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,2,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mfrac,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mn,['bold']
NO,NO,NO,7,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.204512101,0.411271078,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-33.6499939,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/69b312f0f87863d243f1b536de21937d37bf0180', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -1.838ex; width:9.808ex; height:5.176ex;', '\\mathbf{P} := \\frac{1}{N} \\mathbf{1}']"
NO,YES,NO,51,NO,0.184336019,0.414246403,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,NO,NO,NO,NO,1,p,[]
NO,NO,NO,8,NO,0.237527508,0.414516887,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-4.283340454,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,8,NO,0.237527508,0.414246403,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,8,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle {\\mathcal {M}}}']"
NO,NO,NO,8,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,"[['MJX-tex-caligraphic'], 'script']"
NO,NO,NO,3,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.237527508,0.414449266,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-4.466674805,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/2cc2abebd45ec020509a0ec548b67c9a2cb7cecd', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.338ex; width:2.791ex; height:2.176ex;', '{\\mathcal {M}}']"
NO,NO,NO,8,NO,0.782281714,0.414516887,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,2.716659546,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,8,NO,0.782281714,0.414246403,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
